iter	Logloss
866	0.0004040859054
867	0.0004040825081
868	0.0004040757681
869	0.0004040725077
870	0.0004040737954
871	0.0004040594936
872	0.0004040685076
873	0.0004040606991
874	0.0004040551921
875	0.0004040613567
876	0.0004040540688
877	0.0004040467641
878	0.0004040515313
879	0.0004040514766
880	0.0004040448462
881	0.0004040422434
882	0.0004040377227
883	0.0004040330102
884	0.0004040386542
885	0.0004040268182
886	0.0004040311745
887	0.0004040247908
888	0.0004040277498
889	0.0004040178864
890	0.0004040122424
891	0.0004040125438
892	0.0004040034476
893	0.0004039939953
894	0.0004039981598
895	0.0004040023623
896	0.0004040009376
897	0.0004040015951
898	0.0004039875947
899	0.0004039793478
900	0.0004039786903
901	0.000403970827
902	0.0004039684982
903	0.0004039672379
904	0.000403965457
905	0.000403954032
906	0.0004039496483
907	0.0004039493743
908	0.0004039421138
909	0.0004039307436
910	0.000403949977
911	0.0004039384866
912	0.0004039300206
913	0.0004039304316
914	0.0004039254725
915	0.0004039214998
916	0.0004039358838
917	0.0004039216094
918	0.0004039158832
919	0.0004039233355
920	0.0004039193353
921	0.0004039055267
922	0.0004039176641
923	0.000403903965
924	0.0004039025129
925	0.0004039103487
926	0.0004039052253
927	0.0004038858548
928	0.0004039016635
929	0.0004038918276
930	0.0004038806218
931	0.0004038887864
932	0.000403879745
933	0.000403865498
934	0.0004038789779
935	0.0004038761285
936	0.0004038680734
937	0.0004038690598
938	0.0004038644843
939	0.0004038586485
940	0.0004038528401
941	0.0004038523469
942	0.0004038510044
943	0.0004038428123
944	0.0004038479632
945	0.0004038347025
946	0.0004038423846
947	0.0004038371515
948	0.0004038298088
949	0.0004038315349
950	0.0004038238908
951	0.0004038221099
952	0.0004038250963
953	0.0004038084657
954	0.0004038112329
955	0.0004038095342
956	0.0004038077533
957	0.0004037982188
958	0.0004037992325
959	0.0004037975886
960	0.0004037786017
961	0.0004037823278
962	0.0004037892596
963	0.000403774355
964	0.0004037701905
965	0.0004037600532
966	0.0004037637245
967	0.0004037604367
968	0.0004037604367
969	0.0004037552859
970	0.0004037567548
971	0.0004037527273
972	0.000974	0.00039973	0.000975	0.000974	0.00040976	0.000975	0.00040977	0.000976	0.00040978	0.00977	0.000403979	0.0003923738011
980	0.0003923727874
981	0.0003923727874
982	0.0003923736915
983	0.0003923718832
984	0.0003923718832
985	0.0003923708695
986	0.0003923708695
987	0.0003923658556
988	0.0003923642939
989	0.0003923642939
990	0.0003923642939
991	0.0003923719654
992	0.0003923728696
993	0.0003923625131
994	0.0003923672803
995	0.0003923638008
996	0.0003923638008
997	0.0003923638008
998	0.0003923638008
999	0.0003923638008
47152
999	0.0004036964135
98	0.0003992074149
999	0.0003992074149
